,Country,ISO3,ISO2,ADMIN2_NAME,ADMIN2_CODE,Longitude,Latitude,Year,HK_examined,HK_positive,HK_prevalence,Asc_examined,Asc_positive,Asc_prevalence,TT_examined,TT_positive,TT_prevalence,STH_examined,STH_positive,STH_prevalence,Cum_Prevalence
274,Botswana,BWA,BW,Serowe Palapye,4294,26.79156089,-22.2603162,2015,50,0,0,50,6,0.12,50,0,0,50,6,0.12,0.12
275,Botswana,BWA,BW,Serowe Palapye,4294,27.129498,-22.550356,2015,47,0,0,47,0,0,47,0,0,47,0,0,0
276,Botswana,BWA,BW,Chobe,4304,25.6331773,-18.5382107,2015,50,1,0.02,50,10,0.2,50,14,0.28,50,17,0.34,0.410867925
277,Botswana,BWA,BW,Chobe,4304,24.3205009,-18.038124,2015,49,1,0.020408163,49,6,0.12244898,49,13,0.265306122,49,16,0.326530612,0.347572095
278,Botswana,BWA,BW,Lobatse,4308,25.6581589,-25.2348921,2015,46,1,0.02173913,46,0,0,46,0,0,46,1,0.02173913,0.02173913
279,Botswana,BWA,BW,Francistown,4302,27.54200833,-21.16490167,2015,49,1,0.020408163,49,13,0.265306122,49,0,0,49,14,0.285714286,0.264433844
280,Botswana,BWA,BW,Good Hope,4310,25.09413833,-25.73819333,2015,52,0,0,52,0,0,52,0,0,52,0,0,0
281,Botswana,BWA,BW,Lobatse,4308,25.6916649,-25.1792929,2015,46,2,0.043478261,46,0,0,46,0,0,46,2,0.043478261,0.043478261
282,Botswana,BWA,BW,Kanye/Moshupa,4312,25.3357958,-24.9595819,2015,44,1,0.022727273,44,0,0,44,0,0,44,1,0.022727273,0.022727273
283,Botswana,BWA,BW,Serowe Palapye,4294,27.0061312,-22.797594,2015,47,7,0.14893617,47,3,0.063829787,47,0,0,47,9,0.191489362,0.191754145
284,Botswana,BWA,BW,North East,4303,27.6464235,-20.5953256,2015,45,0,0,45,2,0.044444444,45,0,0,45,2,0.044444444,0.044444444
285,Botswana,BWA,BW,Kanye/Moshupa,4312,25.2873417,-24.8501775,2015,52,0,0,52,1,0.019230769,52,0,0,52,1,0.019230769,0.019230769
286,Botswana,BWA,BW,Selebi Phikwe,4293,27.83675,-21.96852667,2015,49,2,0.040816327,49,13,0.265306122,49,0,0,49,15,0.306122449,0.278578894
287,Botswana,BWA,BW,Boteti,4291,25.58286167,-21.39341667,2015,49,0,0,49,0,0,49,0,0,49,0,0,0
288,Botswana,BWA,BW,Kanye/Moshupa,4312,25.3625473,-24.9826105,2015,41,0,0,41,0,0,41,0,0,41,0,0,0
289,Botswana,BWA,BW,Matsuane,4292,27.520624,-23.0222224,2015,43,10,0.23255814,43,0,0,43,0,0,NA,NA,0,0.23255814
290,Botswana,BWA,BW,Kanye/Moshupa,4312,25.3484738,-24.9912359,2015,46,1,0.02173913,46,0,0,46,0,0,46,1,0.02173913,0.02173913
291,Botswana,BWA,BW,Ngami,4305,22.6854361,-20.4819025,2015,50,0,0,50,8,0.16,50,0,0,50,8,0.16,0.16
292,Botswana,BWA,BW,Mahalapye,4313,23.9206364,-24.5104194,2015,39,2,0.051282051,39,0,0,39,0,0,39,2,0.051282051,0.051282051
293,Botswana,BWA,BW,Okavango,4306,22.4171492,-18.8214695,2015,50,14,0.28,50,3,0.06,50,0,0,50,17,0.34,0.30490566
294,Botswana,BWA,BW,Jwaneng,4311,24.8226989,-24.6611163,2015,40,1,0.025,40,0,0,40,0,0,40,1,0.025,0.025
295,Botswana,BWA,BW,Francistown,4302,27.38368333,-21.18988833,2015,49,0,0,49,4,0.081632653,49,0,0,49,4,0.081632653,0.081632653
296,Botswana,BWA,BW,Matsuane,4292,26.5203433,-23.0476746,2015,42,10,0.238095238,42,0,0,42,0,0,42,10,0.238095238,0.238095238
297,Botswana,BWA,BW,South East,4309,25.87148,-24.89108167,2015,50,0,0,50,0,0,50,0,0,50,0,0,0
298,Botswana,BWA,BW,Kweneng East,4300,25.7653469,-23.4296352,2015,50,0,0,50,0,0,50,0,0,50,0,0,0
299,Botswana,BWA,BW,Tutume,4295,26.2195793,-20.562263,2015,50,0,0,50,0,0,50,0,0,50,0,0,0
300,Botswana,BWA,BW,Francistown,4302,27.47567,-21.195645,2015,46,0,0,46,9,0.195652174,46,0,0,46,9,0.195652174,0.195652174
301,Botswana,BWA,BW,Kweneng West,4301,24.2981156,-24.013037,2015,49,3,0.06122449,49,0,0,49,0,0,49,3,0.06122449,0.06122449
302,Botswana,BWA,BW,Kweneng East,4300,25.5378965,-24.6687857,2015,51,0,0,51,0,0,51,0,0,51,0,0,0
303,Botswana,BWA,BW,Jwaneng,4311,24.551642,-24.989631,2015,46,0,0,46,0,0,46,0,0,NA,NA,0,0
304,Botswana,BWA,BW,Selebi Phikwe,4293,27.86195,-21.98375333,2015,42,0,0,42,10,0.238095238,42,0,0,42,10,0.238095238,0.238095238
305,Botswana,BWA,BW,Ngami,4305,22.9756119,-20.3500498,2015,52,6,0.115384615,52,6,0.115384615,52,0,0,52,11,0.211538462,0.205146813
306,Botswana,BWA,BW,Kgalagadi South,4298,22.4041198,-26.0321368,2015,50,1,0.02,50,0,0,50,0,0,50,1,0.02,0.02
307,Botswana,BWA,BW,Bobirwa,4290,28.39949667,-22.41341167,2015,41,0,0,41,0,0,41,0,0,41,0,0,0
308,Botswana,BWA,BW,Kgalagadi North,4297,21.86846,-24.02608167,2015,48,0,0,48,2,0.041666667,48,0,0,48,2,0.041666667,0.041666667
309,Botswana,BWA,BW,Gaborone,4307,25.89937833,-24.68963167,2015,50,0,0,50,0,0,50,0,0,50,0,0,0
310,Botswana,BWA,BW,Boteti,4291,24.40389833,-21.03168167,2015,41,0,0,41,1,0.024390244,41,0,0,41,1,0.024390244,0.024390244
311,Botswana,BWA,BW,Tutume,4295,27.034821,-20.490646,2015,50,0,0,50,6,0.12,50,10,0.2,50,11,0.22,0.279245283
312,Botswana,BWA,BW,Kgalagadi South,4298,23.28273,-25.27469167,2015,50,5,0.1,50,0,0,50,0,0,50,5,0.1,0.1
313,Botswana,BWA,BW,Gantsi,4296,21.771898,-22.103295,2015,33,18,0.545454545,33,3,0.090909091,33,0,0,33,19,0.575757576,0.553563075
314,Botswana,BWA,BW,Gantsi,4296,20.3951296,-22.1669549,2015,42,5,0.119047619,42,0,0,42,0,0,42,5,0.119047619,0.119047619
315,Botswana,BWA,BW,North East,4303,27.4422347,-20.5082527,2015,43,0,0,43,0,0,43,0,0,43,0,0,0
316,Burkina Faso,BFA,BF,Sapone,5345,-0.96667,11.18333,2013,160,1,0.00625,160,2,0.0125,0,0,0,NA,NA,0,0.017614976
317,Burkina Faso,BFA,BF,Koudougou,5337,-2.3812334,12.2180042,2013,160,2,0.0125,160,0,0,0,0,0,NA,NA,0,0.0125
318,Burkina Faso,BFA,BF,Dori,5368,-2.33E-02,14.0246473,2013,160,4,0.025,160,3,0.01875,0,0,0,NA,NA,0,0.040831368
319,Burkina Faso,BFA,BF,Sindou,5320,-5.107287,10.6136758,2013,160,2,0.0125,160,3,0.01875,0,0,0,NA,NA,0,0.029260024
320,Burkina Faso,BFA,BF,Hounde,5355,-3.6218575,11.3878284,2013,160,1,0.00625,160,2,0.0125,0,0,0,NA,NA,0,0.017614976
321,Burkina Faso,BFA,BF,Ouahigouya,5360,-2.41771,13.8488463,2013,160,2,0.0125,160,1,0.00625,0,0,0,NA,NA,0,0.017614976
322,Burkina Faso,BFA,BF,Dafra,5352,-4.0827135,11.3047145,2013,160,3,0.01875,160,4,0.025,0,0,0,NA,NA,0,0.040831368
323,Burkina Faso,BFA,BF,Kaya,5335,-1.077701,13.3119295,2013,160,4,0.025,160,5,0.03125,0,0,0,NA,NA,0,0.052329009
324,Burkina Faso,BFA,BF,Nanoro,5339,-1.96547,12.6504935,2013,160,3,0.01875,160,2,0.0125,0,0,0,NA,NA,0,0.029260024
325,Burkina Faso,BFA,BF,Dedougou,5313,-3.1502844,12.3115402,2013,160,2,0.0125,160,2,0.0125,0,0,0,NA,NA,0,0.0234375
326,Burkina Faso,BFA,BF,Kaya,5335,-0.5273608,13.3128149,2013,160,5,0.03125,160,2,0.0125,0,0,0,NA,NA,0,0.040905071
327,Burundi,BDI,BI,Rumonge,6385,29.54527778,-3.760277778,2017,120,0,0,120,16,0.133333333,120,0,0,120,16,0.133333333,0.133333333
328,Burundi,BDI,BI,Isale,6377,29.34833333,-3.296666667,2017,120,2,0.016666667,120,1,0.008333333,120,4,0.033333333,120,7,0.058333333,0.054118623
329,Burundi,BDI,BI,Cibitoke,6388,29.30416667,-2.971666667,2017,120,0,0,120,1,0.008333333,120,1,0.008333333,120,2,0.016666667,0.015657757
330,Burundi,BDI,BI,Rumonge,6385,29.51333333,-3.891388889,2017,120,0,0,120,2,0.016666667,120,1,0.008333333,120,3,0.025,0.023453878
331,Burundi,BDI,BI,Makamba,6403,30.05777778,-4.119166667,2017,120,1,0.008333333,120,3,0.025,120,0,0,120,4,0.033333333,0.03125
332,Burundi,BDI,BI,Cibitoke,6388,29.12083333,-2.831111111,2017,120,0,0,120,0,0,120,0,0,120,0,0,0
333,Burundi,BDI,BI,Mpanda,6376,29.40444444,-3.195833333,2017,120,0,0,120,0,0,120,0,0,120,0,0,0
334,Burundi,BDI,BI,Rumonge,6385,29.39722222,-3.896944444,2017,120,6,0.05,120,2,0.016666667,120,1,0.008333333,120,9,0.075,0.069450996
335,Burundi,BDI,BI,Kinyinya,6418,30.39111111,-3.675555556,2017,120,5,0.041666667,120,3,0.025,120,2,0.016666667,120,10,0.083333333,0.076601808
336,Burundi,BDI,BI,Rumonge,6385,29.44083333,-3.964166667,2017,120,4,0.033333333,120,5,0.041666667,120,2,0.016666667,120,11,0.091666667,0.084010307
337,Burundi,BDI,BI,Bubanza,6375,29.41805556,-2.984722222,2017,120,0,0,120,5,0.041666667,120,0,0,120,5,0.041666667,0.041666667
338,Cameroon,CMR,CM,Guere,7477,15.26857,10.09638,2012,50,4,0.08,50,0,0,50,0,0,NA,NA,0,0.08
339,Cameroon,CMR,CM,Mora,7495,14.1407948,11.0465171,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
340,Cameroon,CMR,CM,Bogo,7473,14.7533198,10.81632,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
341,Cameroon,CMR,CM,Guere,7477,15.27195,10.03109,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
342,Cameroon,CMR,CM,Bourha,7474,13.55076,10.27468,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
343,Cameroon,CMR,CM,Mokolo,7494,13.77587,10.736,2012,50,2,0.04,50,0,0,50,0,0,NA,NA,0,0.04
344,Cameroon,CMR,CM,Ngong,7536,13.4612924,9.2780215,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
345,Cameroon,CMR,CM,Garoua Ii,7530,13.4090842,9.316294,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
346,Cameroon,CMR,CM,Kaele,7480,14.4432179,10.1111834,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
347,Cameroon,CMR,CM,Pitoa,7537,13.5060994,9.3860529,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
348,Cameroon,CMR,CM,Mora,7495,14.3333712,10.5912728,2012,50,4,0.08,50,0,0,50,0,0,NA,NA,0,0.08
349,Cameroon,CMR,CM,Pette,7498,14.7022,11.01361,2012,50,2,0.04,50,0,0,50,0,0,NA,NA,0,0.04
350,Cameroon,CMR,CM,Tignere,7428,12.48333,7.81667,2012,50,8,0.16,50,0,0,50,0,0,NA,NA,0,0.16
351,Cameroon,CMR,CM,Goulfey,7476,14.23345,12.50374,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
352,Cameroon,CMR,CM,Kousseri,7483,15.0148322,12.087083,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
353,Cameroon,CMR,CM,Golombe,7532,13.77741,9.79017,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
354,Cameroon,CMR,CM,Moutourwa,7497,14.19125,10.21279,2012,50,2,0.04,50,0,0,50,0,0,NA,NA,0,0.04
355,Cameroon,CMR,CM,Hina,7479,13.83287,10.29302,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
356,Cameroon,CMR,CM,Bankim,7420,11.45199,6.154317,2012,50,8,0.16,50,5,0.1,50,7,0.14,NA,NA,0,0.330037736
357,Cameroon,CMR,CM,Guidiguis,7478,14.85232,10.05986,2012,50,3,0.06,50,0,0,50,0,0,NA,NA,0,0.06
358,Cameroon,CMR,CM,Gaschiga,7531,13.37222,9.67222,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
359,Cameroon,CMR,CM,Maga,7486,15.12974,10.68885,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
360,Cameroon,CMR,CM,Tibati,7427,13.116667,6.75,2012,50,5,0.1,50,0,0,50,0,0,NA,NA,0,0.1
361,Cameroon,CMR,CM,Garoua Ii,7530,13.7289167,9.1042257,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
362,Cameroon,CMR,CM,Rey Bouba,7539,14.2283,9.0155,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
363,Cameroon,CMR,CM,Lagdo,7534,13.71521,9.13561,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
364,Cameroon,CMR,CM,Kar Hay,7481,14.9710123,10.117194,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
365,Cameroon,CMR,CM,Makary,7487,14.47197,12.35991,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
366,Cameroon,CMR,CM,Bogo,7473,14.6004911,10.7330518,2012,50,2,0.04,50,0,0,50,1,0.02,NA,NA,0,0.055849057
367,Cameroon,CMR,CM,Mayo Oulo,7535,13.69687,9.94563,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
368,Cameroon,CMR,CM,Bogo,7473,14.66202,10.68708,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
369,Cameroon,CMR,CM,Bourha,7474,13.45504,10.14096,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
370,Cameroon,CMR,CM,Pitoa,7537,13.76317,9.55885,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
371,Cameroon,CMR,CM,Poli,7538,15.1035404,2.8877518,2012,50,9,0.18,50,0,0,50,0,0,NA,NA,0,0.18
372,Cameroon,CMR,CM,Bourha,7474,13.5624914,10.3395842,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
373,Cameroon,CMR,CM,Kousseri,7483,14.64306,11.91793,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
374,Cameroon,CMR,CM,Maroua 1,7488,14.03291,10.18785,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
375,Cameroon,CMR,CM,Moutourwa,7497,14.07955,10.30287,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
376,Cameroon,CMR,CM,Mada,7485,14.429966,12.771213,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
377,Cameroon,CMR,CM,Moulvoudaye,7496,14.76439,10.36138,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
378,Cameroon,CMR,CM,Gaschiga,7531,13.5523679,9.7102437,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
379,Cameroon,CMR,CM,Gaschiga,7531,13.22596,9.54617,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
380,Cameroon,CMR,CM,Makary,7487,14.63773,12.37703,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
381,Cameroon,CMR,CM,Golombe,7532,13.863308,9.647377,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
382,Cameroon,CMR,CM,Ngaoundere Urbain,7426,13.5889127,7.3167864,2012,50,1,0.02,50,0,0,50,1,0.02,NA,NA,0,0.037358491
383,Cameroon,CMR,CM,Maga,7486,15.13957,10.61059,2012,50,2,0.04,50,0,0,50,0,0,NA,NA,0,0.04
384,Cameroon,CMR,CM,Yagoua,7502,15.22675,10.05917,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
385,Cameroon,CMR,CM,Ngaoundere Rural,7425,13.581369,7.820425,2012,50,3,0.06,50,0,0,50,0,0,NA,NA,0,0.06
386,Cameroon,CMR,CM,Kaele,7480,14.433333,10.083333,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
387,Cameroon,CMR,CM,Ngong,7536,13.4887529,9.2133633,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
388,Cameroon,CMR,CM,Figuil,7528,14.116667,10.016667,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
389,Cameroon,CMR,CM,Maroua 1,7488,14.46944,10.6238,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
390,Cameroon,CMR,CM,Rey Bouba,7539,13.90268,8.98052,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
391,Cameroon,CMR,CM,Maga,7486,15.133333,10.55,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
392,Cameroon,CMR,CM,Mayo Oulo,7535,13.52088,9.98484,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
393,Cameroon,CMR,CM,Pette,7498,14.60241,10.91999,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
394,Cameroon,CMR,CM,Makary,7487,14.22774,12.37308,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
395,Cameroon,CMR,CM,Kaele,7480,14.55,10.233333,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
396,Cameroon,CMR,CM,Tchollire,7540,13.5957892,8.0933921,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
397,Cameroon,CMR,CM,Garoua i,7529,13.393389,9.3226016,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
398,Cameroon,CMR,CM,Guidiguis,7478,14.8658936,10.2310015,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
399,Cameroon,CMR,CM,Meri,7491,14.30114,10.70236,2012,50,3,0.06,50,0,0,50,0,0,NA,NA,0,0.06
400,Cameroon,CMR,CM,Koza,7484,13.94299,11.03364,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
401,Cameroon,CMR,CM,Golombe,7532,13.863308,9.647377,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
402,Cameroon,CMR,CM,Moulvoudaye,7496,14.766667,10.616667,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
403,Cameroon,CMR,CM,Goulfey,7476,14.85,12.533333,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
404,Cameroon,CMR,CM,Lagdo,7534,13.38668,9.4249,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
405,Cameroon,CMR,CM,Kolofata,7482,14.0389,11.1106,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
406,Cameroon,CMR,CM,Pitoa,7537,13.68354,9.4937,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
407,Cameroon,CMR,CM,Figuil,7528,14.1132013,9.8953316,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
408,Cameroon,CMR,CM,Pitoa,7537,13.666667,9.4,2012,50,1,0.02,50,0,0,50,0,0,NA,NA,0,0.02
409,Cameroon,CMR,CM,Ngaoundere Rural,7425,14.4344853,7.0513571,2012,50,3,0.06,50,0,0,50,0,0,NA,NA,0,0.06
410,Cameroon,CMR,CM,Djohong,7422,14.6966832,6.8344177,2012,50,0,0,50,0,0,50,1,0.02,NA,NA,0,0.02
411,Cameroon,CMR,CM,Figuil,7528,13.957908,9.7589994,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
412,Cameroon,CMR,CM,Guere,7477,15.4155939,10.0040518,2012,50,3,0.06,50,0,0,50,0,0,NA,NA,0,0.06
413,Cameroon,CMR,CM,Tchollire,7540,14.9972,8.6417,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
414,Cameroon,CMR,CM,Guider,7533,13.9434035,9.9256779,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
415,Cameroon,CMR,CM,Makary,7487,14.46663,12.5717,2012,50,0,0,50,0,0,50,0,0,NA,NA,0,0
